scaffold,start,end,status,loci,set
HiC_scaffold_5,19223000,19224000,1,HiC_scaffold_5:19223431,east_cent
HiC_scaffold_5,19224000,19225000,1,HiC_scaffold_5:19224337,east_cent
HiC_scaffold_5,19232000,19233000,1,HiC_scaffold_5:19232434,east_cent
HiC_scaffold_5,19232000,19233000,1,HiC_scaffold_5:19232438,east_cent
HiC_scaffold_5,19234000,19235000,1,HiC_scaffold_5:19234830,east_cent
HiC_scaffold_5,19234000,19235000,1,HiC_scaffold_5:19234845,east_cent
HiC_scaffold_5,19237000,19238000,1,HiC_scaffold_5:19237734,east_cent
HiC_scaffold_5,19265000,19266000,2,HiC_scaffold_5:19265190,east_cent
HiC_scaffold_5,19605000,19606000,2,HiC_scaffold_5:19605965,east_cent
HiC_scaffold_5,19798000,19799000,1,HiC_scaffold_5:19798005,east_cent
HiC_scaffold_5,19799000,19800000,1,HiC_scaffold_5:19799180,east_cent
HiC_scaffold_5,20266000,20267000,1,HiC_scaffold_5:20266653,east_cent
HiC_scaffold_5,20267000,20268000,1,HiC_scaffold_5:20267885,east_cent
HiC_scaffold_5,20268000,20269000,1,HiC_scaffold_5:20268889,east_cent
HiC_scaffold_5,20455000,20456000,1,HiC_scaffold_5:20455491,east_cent
HiC_scaffold_5,20462000,20463000,1,HiC_scaffold_5:20462403,east_cent
HiC_scaffold_5,21483000,21484000,2,HiC_scaffold_5:21483097,east_cent
HiC_scaffold_5,21487000,21488000,2,HiC_scaffold_5:21487040,east_cent
HiC_scaffold_5,21487000,21488000,2,HiC_scaffold_5:21487174,east_cent
HiC_scaffold_5,21487000,21488000,2,HiC_scaffold_5:21487179,east_cent
HiC_scaffold_5,21487000,21488000,2,HiC_scaffold_5:21487226,east_cent
HiC_scaffold_5,21487000,21488000,2,HiC_scaffold_5:21487728,east_cent
HiC_scaffold_5,21487000,21488000,2,HiC_scaffold_5:21487744,east_cent
HiC_scaffold_5,21514000,21515000,2,HiC_scaffold_5:21514801,east_cent
HiC_scaffold_5,21514000,21515000,2,HiC_scaffold_5:21514876,east_cent
HiC_scaffold_5,21746000,21747000,1,HiC_scaffold_5:21746407,east_cent
HiC_scaffold_5,21750000,21751000,2,HiC_scaffold_5:21750398,east_cent
HiC_scaffold_5,21770000,21771000,1,HiC_scaffold_5:21770280,east_cent
HiC_scaffold_5,21772000,21773000,1,HiC_scaffold_5:21772864,east_cent
HiC_scaffold_5,21783000,21784000,1,HiC_scaffold_5:21783292,east_cent
HiC_scaffold_5,21883000,21884000,2,HiC_scaffold_5:21883649,east_cent
HiC_scaffold_5,21924000,21925000,2,HiC_scaffold_5:21924415,east_cent
HiC_scaffold_5,23674000,23675000,1,HiC_scaffold_5:23674622,east_cent
HiC_scaffold_5,23878000,23879000,1,HiC_scaffold_5:23878344,east_cent
HiC_scaffold_5,24637000,24638000,1,HiC_scaffold_5:24637870,east_cent
HiC_scaffold_5,25488000,25489000,2,HiC_scaffold_5:25488488,east_cent
HiC_scaffold_5,25489000,25490000,2,HiC_scaffold_5:25489523,east_cent
HiC_scaffold_5,25489000,25490000,2,HiC_scaffold_5:25489573,east_cent
HiC_scaffold_5,25706000,25707000,1,HiC_scaffold_5:25706704,east_cent
HiC_scaffold_5,25710000,25711000,2,HiC_scaffold_5:25710808,east_cent
HiC_scaffold_5,25718000,25719000,2,HiC_scaffold_5:25718626,east_cent
HiC_scaffold_5,25776000,25777000,2,HiC_scaffold_5:25776356,east_cent
HiC_scaffold_5,25853000,25854000,1,HiC_scaffold_5:25853441,east_cent
HiC_scaffold_5,25854000,25855000,1,HiC_scaffold_5:25854722,east_cent
HiC_scaffold_5,25854000,25855000,1,HiC_scaffold_5:25854816,east_cent
HiC_scaffold_5,25880000,25881000,1,HiC_scaffold_5:25880187,east_cent
HiC_scaffold_5,26020000,26021000,1,HiC_scaffold_5:26020852,east_cent
HiC_scaffold_5,26021000,26022000,1,HiC_scaffold_5:26021325,east_cent
HiC_scaffold_5,26030000,26031000,1,HiC_scaffold_5:26030135,east_cent
HiC_scaffold_5,29308000,29309000,1,HiC_scaffold_5:29308118,east_cent
HiC_scaffold_5,29356000,29357000,2,HiC_scaffold_5:29356182,east_cent
HiC_scaffold_5,29356000,29357000,2,HiC_scaffold_5:29356386,east_cent
HiC_scaffold_5,29357000,29358000,2,HiC_scaffold_5:29357037,east_cent
HiC_scaffold_5,29358000,29359000,2,HiC_scaffold_5:29358526,east_cent
HiC_scaffold_5,29381000,29382000,1,HiC_scaffold_5:29381353,east_cent
HiC_scaffold_5,29382000,29383000,1,HiC_scaffold_5:29382325,east_cent
HiC_scaffold_5,29386000,29387000,1,HiC_scaffold_5:29386032,east_cent
HiC_scaffold_5,29386000,29387000,1,HiC_scaffold_5:29386125,east_cent
HiC_scaffold_5,29386000,29387000,1,HiC_scaffold_5:29386211,east_cent
HiC_scaffold_5,29386000,29387000,1,HiC_scaffold_5:29386323,east_cent
HiC_scaffold_5,29386000,29387000,1,HiC_scaffold_5:29386339,east_cent
HiC_scaffold_5,29386000,29387000,1,HiC_scaffold_5:29386400,east_cent
HiC_scaffold_5,29390000,29391000,2,HiC_scaffold_5:29390157,east_cent
HiC_scaffold_5,29396000,29397000,2,HiC_scaffold_5:29396777,east_cent
HiC_scaffold_5,29400000,29401000,2,HiC_scaffold_5:29400892,east_cent
HiC_scaffold_5,29401000,29402000,2,HiC_scaffold_5:29401776,east_cent
HiC_scaffold_5,29413000,29414000,2,HiC_scaffold_5:29413824,east_cent
HiC_scaffold_5,29513000,29514000,1,HiC_scaffold_5:29513092,east_cent
HiC_scaffold_5,29513000,29514000,1,HiC_scaffold_5:29513119,east_cent
HiC_scaffold_5,29574000,29575000,2,HiC_scaffold_5:29574073,east_cent
HiC_scaffold_5,29659000,29660000,2,HiC_scaffold_5:29659067,east_cent
HiC_scaffold_5,29671000,29672000,1,HiC_scaffold_5:29671274,east_cent
HiC_scaffold_5,29671000,29672000,1,HiC_scaffold_5:29671282,east_cent
HiC_scaffold_5,29728000,29729000,2,HiC_scaffold_5:29728582,east_cent
HiC_scaffold_5,29845000,29846000,2,HiC_scaffold_5:29845426,east_cent
HiC_scaffold_5,29845000,29846000,2,HiC_scaffold_5:29845711,east_cent
HiC_scaffold_5,29848000,29849000,2,HiC_scaffold_5:29848632,east_cent
HiC_scaffold_5,29863000,29864000,2,HiC_scaffold_5:29863500,east_cent
HiC_scaffold_5,29874000,29875000,2,HiC_scaffold_5:29874480,east_cent
HiC_scaffold_5,29884000,29885000,2,HiC_scaffold_5:29884804,east_cent
HiC_scaffold_5,29927000,29928000,1,HiC_scaffold_5:29927361,east_cent
HiC_scaffold_5,29932000,29933000,1,HiC_scaffold_5:29932202,east_cent
HiC_scaffold_5,29964000,29965000,1,HiC_scaffold_5:29964273,east_cent
HiC_scaffold_5,29977000,29978000,2,HiC_scaffold_5:29977431,east_cent
HiC_scaffold_5,29997000,29998000,2,HiC_scaffold_5:29997545,east_cent
HiC_scaffold_5,30007000,30008000,2,HiC_scaffold_5:30007716,east_cent
HiC_scaffold_5,30225000,30226000,2,HiC_scaffold_5:30225501,east_cent
HiC_scaffold_5,30258000,30259000,2,HiC_scaffold_5:30258002,east_cent
HiC_scaffold_5,30281000,30282000,2,HiC_scaffold_5:30281693,east_cent
HiC_scaffold_5,30284000,30285000,2,HiC_scaffold_5:30284697,east_cent
HiC_scaffold_5,30293000,30294000,2,HiC_scaffold_5:30293793,east_cent
HiC_scaffold_5,30293000,30294000,2,HiC_scaffold_5:30293809,east_cent
HiC_scaffold_5,30296000,30297000,2,HiC_scaffold_5:30296919,east_cent
HiC_scaffold_5,30297000,30298000,2,HiC_scaffold_5:30297042,east_cent
HiC_scaffold_5,30303000,30304000,2,HiC_scaffold_5:30303660,east_cent
HiC_scaffold_5,30309000,30310000,2,HiC_scaffold_5:30309733,east_cent
HiC_scaffold_5,30310000,30311000,2,HiC_scaffold_5:30310069,east_cent
HiC_scaffold_5,30310000,30311000,2,HiC_scaffold_5:30310775,east_cent
HiC_scaffold_5,30310000,30311000,2,HiC_scaffold_5:30310789,east_cent
HiC_scaffold_5,30508000,30509000,2,HiC_scaffold_5:30508029,east_cent
HiC_scaffold_5,30571000,30572000,2,HiC_scaffold_5:30571522,east_cent
HiC_scaffold_5,30847000,30848000,1,HiC_scaffold_5:30847290,east_cent
HiC_scaffold_5,30848000,30849000,1,HiC_scaffold_5:30848653,east_cent
HiC_scaffold_5,30955000,30956000,2,HiC_scaffold_5:30955536,east_cent
HiC_scaffold_5,30960000,30961000,2,HiC_scaffold_5:30960119,east_cent
HiC_scaffold_5,31214000,31215000,2,HiC_scaffold_5:31214320,east_cent
HiC_scaffold_5,31237000,31238000,2,HiC_scaffold_5:31237133,east_cent
HiC_scaffold_5,31243000,31244000,2,HiC_scaffold_5:31243997,east_cent
HiC_scaffold_5,31244000,31245000,2,HiC_scaffold_5:31244142,east_cent
HiC_scaffold_5,31254000,31255000,2,HiC_scaffold_5:31254044,east_cent
HiC_scaffold_5,31265000,31266000,2,HiC_scaffold_5:31265400,east_cent
HiC_scaffold_5,31267000,31268000,2,HiC_scaffold_5:31267416,east_cent
HiC_scaffold_5,31268000,31269000,2,HiC_scaffold_5:31268257,east_cent
HiC_scaffold_5,31287000,31288000,2,HiC_scaffold_5:31287132,east_cent
HiC_scaffold_5,31287000,31288000,2,HiC_scaffold_5:31287574,east_cent
HiC_scaffold_5,31305000,31306000,2,HiC_scaffold_5:31305149,east_cent
HiC_scaffold_5,31308000,31309000,2,HiC_scaffold_5:31308386,east_cent
HiC_scaffold_5,31911000,31912000,2,HiC_scaffold_5:31911024,east_cent
HiC_scaffold_5,31913000,31914000,2,HiC_scaffold_5:31913720,east_cent
HiC_scaffold_5,31918000,31919000,2,HiC_scaffold_5:31918246,east_cent
HiC_scaffold_5,31918000,31919000,2,HiC_scaffold_5:31918271,east_cent
HiC_scaffold_5,31952000,31953000,2,HiC_scaffold_5:31952551,east_cent
HiC_scaffold_5,31966000,31967000,2,HiC_scaffold_5:31966123,east_cent
HiC_scaffold_5,31985000,31986000,2,HiC_scaffold_5:31985840,east_cent
HiC_scaffold_5,31990000,31991000,2,HiC_scaffold_5:31990182,east_cent
HiC_scaffold_5,31990000,31991000,2,HiC_scaffold_5:31990478,east_cent
HiC_scaffold_5,31994000,31995000,2,HiC_scaffold_5:31994374,east_cent
HiC_scaffold_5,31995000,31996000,2,HiC_scaffold_5:31995701,east_cent
HiC_scaffold_5,32023000,32024000,2,HiC_scaffold_5:32023865,east_cent
HiC_scaffold_5,32024000,32025000,2,HiC_scaffold_5:32024407,east_cent
HiC_scaffold_5,32041000,32042000,2,HiC_scaffold_5:32041266,east_cent
HiC_scaffold_5,32047000,32048000,2,HiC_scaffold_5:32047529,east_cent
HiC_scaffold_5,32057000,32058000,2,HiC_scaffold_5:32057967,east_cent
HiC_scaffold_5,32061000,32062000,2,HiC_scaffold_5:32061281,east_cent
HiC_scaffold_5,32067000,32068000,2,HiC_scaffold_5:32067460,east_cent
HiC_scaffold_5,32067000,32068000,2,HiC_scaffold_5:32067599,east_cent
HiC_scaffold_5,32067000,32068000,2,HiC_scaffold_5:32067644,east_cent
HiC_scaffold_5,32133000,32134000,2,HiC_scaffold_5:32133125,east_cent
HiC_scaffold_5,32151000,32152000,2,HiC_scaffold_5:32151367,east_cent
HiC_scaffold_5,32158000,32159000,2,HiC_scaffold_5:32158314,east_cent
HiC_scaffold_5,32603000,32604000,2,HiC_scaffold_5:32603121,east_cent
HiC_scaffold_5,32959000,32960000,1,HiC_scaffold_5:32959413,east_cent
HiC_scaffold_5,34272000,34273000,2,HiC_scaffold_5:34272417,east_cent
HiC_scaffold_5,34274000,34275000,2,HiC_scaffold_5:34274748,east_cent
HiC_scaffold_5,34276000,34277000,2,HiC_scaffold_5:34276773,east_cent
HiC_scaffold_5,34276000,34277000,2,HiC_scaffold_5:34276981,east_cent
HiC_scaffold_5,34308000,34309000,2,HiC_scaffold_5:34308375,east_cent
HiC_scaffold_5,34312000,34313000,2,HiC_scaffold_5:34312448,east_cent
HiC_scaffold_5,34479000,34480000,2,HiC_scaffold_5:34479533,east_cent
HiC_scaffold_5,34588000,34589000,2,HiC_scaffold_5:34588742,east_cent
HiC_scaffold_5,34633000,34634000,2,HiC_scaffold_5:34633369,east_cent
HiC_scaffold_5,34640000,34641000,2,HiC_scaffold_5:34640972,east_cent
HiC_scaffold_5,34641000,34642000,2,HiC_scaffold_5:34641089,east_cent
HiC_scaffold_5,34641000,34642000,2,HiC_scaffold_5:34641666,east_cent
HiC_scaffold_5,34643000,34644000,2,HiC_scaffold_5:34643780,east_cent
HiC_scaffold_5,34646000,34647000,2,HiC_scaffold_5:34646776,east_cent
HiC_scaffold_5,34652000,34653000,2,HiC_scaffold_5:34652254,east_cent
HiC_scaffold_5,34652000,34653000,2,HiC_scaffold_5:34652444,east_cent
HiC_scaffold_5,34653000,34654000,2,HiC_scaffold_5:34653438,east_cent
HiC_scaffold_5,34655000,34656000,2,HiC_scaffold_5:34655267,east_cent
HiC_scaffold_5,34656000,34657000,2,HiC_scaffold_5:34656418,east_cent
HiC_scaffold_5,34668000,34669000,2,HiC_scaffold_5:34668163,east_cent
HiC_scaffold_5,34684000,34685000,2,HiC_scaffold_5:34684240,east_cent
HiC_scaffold_5,34690000,34691000,2,HiC_scaffold_5:34690020,east_cent
HiC_scaffold_5,34693000,34694000,2,HiC_scaffold_5:34693837,east_cent
HiC_scaffold_5,34693000,34694000,2,HiC_scaffold_5:34693857,east_cent
HiC_scaffold_5,34694000,34695000,2,HiC_scaffold_5:34694570,east_cent
HiC_scaffold_5,34697000,34698000,2,HiC_scaffold_5:34697581,east_cent
HiC_scaffold_5,34698000,34699000,2,HiC_scaffold_5:34698095,east_cent
HiC_scaffold_5,34701000,34702000,2,HiC_scaffold_5:34701755,east_cent
HiC_scaffold_5,34733000,34734000,2,HiC_scaffold_5:34733647,east_cent
HiC_scaffold_5,34735000,34736000,2,HiC_scaffold_5:34735038,east_cent
HiC_scaffold_5,34741000,34742000,2,HiC_scaffold_5:34741661,east_cent
HiC_scaffold_5,34767000,34768000,2,HiC_scaffold_5:34767022,east_cent
HiC_scaffold_5,34849000,34850000,2,HiC_scaffold_5:34849140,east_cent
HiC_scaffold_5,34849000,34850000,2,HiC_scaffold_5:34849883,east_cent
HiC_scaffold_5,34926000,34927000,2,HiC_scaffold_5:34926611,east_cent
HiC_scaffold_5,34927000,34928000,2,HiC_scaffold_5:34927782,east_cent
HiC_scaffold_5,35245000,35246000,1,HiC_scaffold_5:35245476,east_cent
HiC_scaffold_5,35407000,35408000,1,HiC_scaffold_5:35407364,east_cent
HiC_scaffold_5,37213000,37214000,1,HiC_scaffold_5:37213118,east_cent
HiC_scaffold_5,37213000,37214000,1,HiC_scaffold_5:37213187,east_cent
HiC_scaffold_5,37213000,37214000,1,HiC_scaffold_5:37213281,east_cent
HiC_scaffold_5,37228000,37229000,2,HiC_scaffold_5:37228252,east_cent
HiC_scaffold_5,37355000,37356000,2,HiC_scaffold_5:37355042,east_cent
HiC_scaffold_5,37445000,37446000,2,HiC_scaffold_5:37445636,east_cent
HiC_scaffold_5,37991000,37992000,2,HiC_scaffold_5:37991753,east_cent
HiC_scaffold_5,38430000,38431000,2,HiC_scaffold_5:38430149,east_cent
HiC_scaffold_5,38444000,38445000,2,HiC_scaffold_5:38444441,east_cent
HiC_scaffold_5,38444000,38445000,2,HiC_scaffold_5:38444551,east_cent
HiC_scaffold_5,38506000,38507000,2,HiC_scaffold_5:38506630,east_cent
HiC_scaffold_5,38585000,38586000,2,HiC_scaffold_5:38585424,east_cent
HiC_scaffold_5,38601000,38602000,2,HiC_scaffold_5:38601815,east_cent
HiC_scaffold_5,38606000,38607000,2,HiC_scaffold_5:38606659,east_cent
HiC_scaffold_5,38631000,38632000,2,HiC_scaffold_5:38631297,east_cent
HiC_scaffold_5,38643000,38644000,2,HiC_scaffold_5:38643417,east_cent
HiC_scaffold_5,38648000,38649000,2,HiC_scaffold_5:38648139,east_cent
HiC_scaffold_5,38651000,38652000,2,HiC_scaffold_5:38651557,east_cent
HiC_scaffold_5,38654000,38655000,2,HiC_scaffold_5:38654266,east_cent
HiC_scaffold_5,38722000,38723000,2,HiC_scaffold_5:38722893,east_cent
HiC_scaffold_5,38728000,38729000,2,HiC_scaffold_5:38728037,east_cent
HiC_scaffold_5,38768000,38769000,2,HiC_scaffold_5:38768251,east_cent
HiC_scaffold_5,38772000,38773000,2,HiC_scaffold_5:38772410,east_cent
HiC_scaffold_5,38777000,38778000,2,HiC_scaffold_5:38777830,east_cent
HiC_scaffold_5,39085000,39086000,2,HiC_scaffold_5:39085609,east_cent
HiC_scaffold_5,39917000,39918000,2,HiC_scaffold_5:39917717,east_cent
HiC_scaffold_5,39917000,39918000,2,HiC_scaffold_5:39917718,east_cent
HiC_scaffold_5,39955000,39956000,2,HiC_scaffold_5:39955849,east_cent
HiC_scaffold_5,39962000,39963000,2,HiC_scaffold_5:39962537,east_cent
HiC_scaffold_5,39967000,39968000,2,HiC_scaffold_5:39967810,east_cent
HiC_scaffold_5,39969000,39970000,2,HiC_scaffold_5:39969242,east_cent
HiC_scaffold_5,40035000,40036000,2,HiC_scaffold_5:40035688,east_cent
HiC_scaffold_5,40059000,40060000,2,HiC_scaffold_5:40059443,east_cent
HiC_scaffold_5,40062000,40063000,2,HiC_scaffold_5:40062362,east_cent
HiC_scaffold_5,40067000,40068000,2,HiC_scaffold_5:40067437,east_cent
HiC_scaffold_5,40067000,40068000,2,HiC_scaffold_5:40067443,east_cent
HiC_scaffold_5,40076000,40077000,2,HiC_scaffold_5:40076547,east_cent
HiC_scaffold_5,40078000,40079000,2,HiC_scaffold_5:40078005,east_cent
HiC_scaffold_5,40152000,40153000,2,HiC_scaffold_5:40152480,east_cent
HiC_scaffold_5,40153000,40154000,2,HiC_scaffold_5:40153707,east_cent
HiC_scaffold_5,40153000,40154000,2,HiC_scaffold_5:40153855,east_cent
HiC_scaffold_5,40153000,40154000,2,HiC_scaffold_5:40153864,east_cent
HiC_scaffold_5,40154000,40155000,2,HiC_scaffold_5:40154175,east_cent
HiC_scaffold_5,40155000,40156000,2,HiC_scaffold_5:40155209,east_cent
HiC_scaffold_5,40155000,40156000,2,HiC_scaffold_5:40155357,east_cent
HiC_scaffold_5,40155000,40156000,2,HiC_scaffold_5:40155359,east_cent
HiC_scaffold_5,40155000,40156000,2,HiC_scaffold_5:40155388,east_cent
HiC_scaffold_5,40155000,40156000,2,HiC_scaffold_5:40155414,east_cent
HiC_scaffold_5,40156000,40157000,2,HiC_scaffold_5:40156590,east_cent
HiC_scaffold_5,40159000,40160000,2,HiC_scaffold_5:40159153,east_cent
HiC_scaffold_5,40161000,40162000,2,HiC_scaffold_5:40161659,east_cent
HiC_scaffold_5,40161000,40162000,2,HiC_scaffold_5:40161661,east_cent
HiC_scaffold_5,40189000,40190000,2,HiC_scaffold_5:40189824,east_cent
HiC_scaffold_5,40238000,40239000,2,HiC_scaffold_5:40238491,east_cent
HiC_scaffold_5,40282000,40283000,1,HiC_scaffold_5:40282748,east_cent
HiC_scaffold_5,40282000,40283000,1,HiC_scaffold_5:40282755,east_cent
HiC_scaffold_5,40283000,40284000,1,HiC_scaffold_5:40283455,east_cent
HiC_scaffold_5,40283000,40284000,1,HiC_scaffold_5:40283601,east_cent
HiC_scaffold_5,40284000,40285000,1,HiC_scaffold_5:40284309,east_cent
HiC_scaffold_5,40284000,40285000,1,HiC_scaffold_5:40284375,east_cent
HiC_scaffold_5,40293000,40294000,2,HiC_scaffold_5:40293564,east_cent
HiC_scaffold_5,40317000,40318000,2,HiC_scaffold_5:40317518,east_cent
HiC_scaffold_5,40317000,40318000,2,HiC_scaffold_5:40317521,east_cent
HiC_scaffold_5,40329000,40330000,2,HiC_scaffold_5:40329489,east_cent
HiC_scaffold_5,40354000,40355000,2,HiC_scaffold_5:40354452,east_cent
HiC_scaffold_5,40363000,40364000,2,HiC_scaffold_5:40363272,east_cent
HiC_scaffold_5,40375000,40376000,2,HiC_scaffold_5:40375655,east_cent
HiC_scaffold_5,40375000,40376000,2,HiC_scaffold_5:40375821,east_cent
HiC_scaffold_5,40402000,40403000,2,HiC_scaffold_5:40402398,east_cent
HiC_scaffold_5,40421000,40422000,2,HiC_scaffold_5:40421228,east_cent
HiC_scaffold_5,40485000,40486000,2,HiC_scaffold_5:40485845,east_cent
HiC_scaffold_5,40523000,40524000,2,HiC_scaffold_5:40523160,east_cent
HiC_scaffold_5,40523000,40524000,2,HiC_scaffold_5:40523196,east_cent
HiC_scaffold_5,40524000,40525000,2,HiC_scaffold_5:40524781,east_cent
HiC_scaffold_5,40730000,40731000,2,HiC_scaffold_5:40730030,east_cent
HiC_scaffold_5,40734000,40735000,2,HiC_scaffold_5:40734239,east_cent
HiC_scaffold_5,40734000,40735000,2,HiC_scaffold_5:40734877,east_cent
HiC_scaffold_5,40769000,40770000,2,HiC_scaffold_5:40769645,east_cent
HiC_scaffold_5,40772000,40773000,2,HiC_scaffold_5:40772946,east_cent
HiC_scaffold_5,40798000,40799000,2,HiC_scaffold_5:40798425,east_cent
HiC_scaffold_5,41646000,41647000,2,HiC_scaffold_5:41646446,east_cent
HiC_scaffold_5,43322000,43323000,2,HiC_scaffold_5:43322869,east_cent
HiC_scaffold_5,43340000,43341000,2,HiC_scaffold_5:43340799,east_cent
HiC_scaffold_5,43542000,43543000,1,HiC_scaffold_5:43542064,east_cent
HiC_scaffold_5,43542000,43543000,1,HiC_scaffold_5:43542204,east_cent
HiC_scaffold_5,43543000,43544000,1,HiC_scaffold_5:43543586,east_cent
HiC_scaffold_5,43563000,43564000,2,HiC_scaffold_5:43563061,east_cent
HiC_scaffold_5,43565000,43566000,2,HiC_scaffold_5:43565341,east_cent
HiC_scaffold_5,43565000,43566000,2,HiC_scaffold_5:43565649,east_cent
HiC_scaffold_5,43567000,43568000,2,HiC_scaffold_5:43567693,east_cent
HiC_scaffold_5,43626000,43627000,2,HiC_scaffold_5:43626671,east_cent
HiC_scaffold_5,43775000,43776000,2,HiC_scaffold_5:43775435,east_cent
HiC_scaffold_5,43778000,43779000,2,HiC_scaffold_5:43778906,east_cent
HiC_scaffold_5,44108000,44109000,2,HiC_scaffold_5:44108830,east_cent
HiC_scaffold_5,44110000,44111000,2,HiC_scaffold_5:44110589,east_cent
HiC_scaffold_5,44112000,44113000,2,HiC_scaffold_5:44112895,east_cent
HiC_scaffold_5,44136000,44137000,1,HiC_scaffold_5:44136604,east_cent
HiC_scaffold_5,44153000,44154000,1,HiC_scaffold_5:44153358,east_cent
HiC_scaffold_5,44157000,44158000,1,HiC_scaffold_5:44157954,east_cent
HiC_scaffold_5,44157000,44158000,1,HiC_scaffold_5:44157957,east_cent
HiC_scaffold_5,44183000,44184000,2,HiC_scaffold_5:44183638,east_cent
HiC_scaffold_5,44196000,44197000,2,HiC_scaffold_5:44196220,east_cent
HiC_scaffold_5,44197000,44198000,2,HiC_scaffold_5:44197098,east_cent
HiC_scaffold_5,44236000,44237000,2,HiC_scaffold_5:44236964,east_cent
HiC_scaffold_5,44778000,44779000,2,HiC_scaffold_5:44778871,east_cent
HiC_scaffold_5,44780000,44781000,1,HiC_scaffold_5:44780867,east_cent
HiC_scaffold_5,44781000,44782000,1,HiC_scaffold_5:44781476,east_cent
HiC_scaffold_5,44786000,44787000,1,HiC_scaffold_5:44786239,east_cent
HiC_scaffold_5,44852000,44853000,2,HiC_scaffold_5:44852422,east_cent
HiC_scaffold_5,45546000,45547000,2,HiC_scaffold_5:45546882,east_cent
HiC_scaffold_5,47174000,47175000,2,HiC_scaffold_5:47174853,east_cent
HiC_scaffold_5,47231000,47232000,2,HiC_scaffold_5:47231601,east_cent
HiC_scaffold_5,47933000,47934000,2,HiC_scaffold_5:47933432,east_cent
HiC_scaffold_5,48098000,48099000,2,HiC_scaffold_5:48098623,east_cent
HiC_scaffold_5,48295000,48296000,1,HiC_scaffold_5:48295227,east_cent
HiC_scaffold_5,48325000,48326000,1,HiC_scaffold_5:48325755,east_cent
HiC_scaffold_5,48379000,48380000,1,HiC_scaffold_5:48379722,east_cent
HiC_scaffold_5,48384000,48385000,2,HiC_scaffold_5:48384054,east_cent
HiC_scaffold_5,48384000,48385000,2,HiC_scaffold_5:48384079,east_cent
HiC_scaffold_5,48385000,48386000,2,HiC_scaffold_5:48385488,east_cent
HiC_scaffold_5,48385000,48386000,2,HiC_scaffold_5:48385505,east_cent
HiC_scaffold_5,48386000,48387000,2,HiC_scaffold_5:48386731,east_cent
HiC_scaffold_5,48508000,48509000,2,HiC_scaffold_5:48508604,east_cent
HiC_scaffold_5,48619000,48620000,2,HiC_scaffold_5:48619560,east_cent
HiC_scaffold_5,48624000,48625000,2,HiC_scaffold_5:48624162,east_cent
HiC_scaffold_5,48779000,48780000,2,HiC_scaffold_5:48779617,east_cent
HiC_scaffold_5,48845000,48846000,1,HiC_scaffold_5:48845310,east_cent
HiC_scaffold_5,48848000,48849000,1,HiC_scaffold_5:48848646,east_cent
HiC_scaffold_5,48848000,48849000,1,HiC_scaffold_5:48848738,east_cent
HiC_scaffold_5,48848000,48849000,1,HiC_scaffold_5:48848818,east_cent
HiC_scaffold_5,48879000,48880000,2,HiC_scaffold_5:48879525,east_cent
HiC_scaffold_5,48942000,48943000,2,HiC_scaffold_5:48942712,east_cent
HiC_scaffold_5,48942000,48943000,2,HiC_scaffold_5:48942721,east_cent
HiC_scaffold_5,49101000,49102000,1,HiC_scaffold_5:49101768,east_cent
HiC_scaffold_5,63581000,63582000,2,HiC_scaffold_5:63581662,east_cent
HiC_scaffold_5,63581000,63582000,2,HiC_scaffold_5:63581672,east_cent
HiC_scaffold_5,66560000,66561000,2,HiC_scaffold_5:66560238,east_cent
HiC_scaffold_5,66566000,66567000,2,HiC_scaffold_5:66566987,east_cent
HiC_scaffold_5,66571000,66572000,2,HiC_scaffold_5:66571258,east_cent
HiC_scaffold_5,66571000,66572000,2,HiC_scaffold_5:66571680,east_cent
HiC_scaffold_5,66576000,66577000,2,HiC_scaffold_5:66576585,east_cent
HiC_scaffold_5,66579000,66580000,2,HiC_scaffold_5:66579752,east_cent
HiC_scaffold_5,66580000,66581000,2,HiC_scaffold_5:66580944,east_cent
HiC_scaffold_5,66599000,66600000,1,HiC_scaffold_5:66599502,east_cent
HiC_scaffold_5,67589000,67590000,2,HiC_scaffold_5:67589464,east_cent
HiC_scaffold_5,69274000,69275000,1,HiC_scaffold_5:69274754,east_cent
HiC_scaffold_5,70416000,70417000,1,HiC_scaffold_5:70416899,east_cent
HiC_scaffold_5,71452000,71453000,1,HiC_scaffold_5:71452812,east_cent
HiC_scaffold_5,80102000,80103000,1,HiC_scaffold_5:80102528,east_cent
HiC_scaffold_5,80102000,80103000,1,HiC_scaffold_5:80102532,east_cent
HiC_scaffold_5,80106000,80107000,1,HiC_scaffold_5:80106011,east_cent
HiC_scaffold_5,81786000,81787000,2,HiC_scaffold_5:81786120,east_cent
HiC_scaffold_5,81822000,81823000,2,HiC_scaffold_5:81822152,east_cent
HiC_scaffold_5,81822000,81823000,2,HiC_scaffold_5:81822829,east_cent
HiC_scaffold_5,82310000,82311000,1,HiC_scaffold_5:82310410,east_cent
HiC_scaffold_5,82310000,82311000,1,HiC_scaffold_5:82310419,east_cent
HiC_scaffold_5,82338000,82339000,1,HiC_scaffold_5:82338239,east_cent
HiC_scaffold_5,83494000,83495000,1,HiC_scaffold_5:83494558,east_cent
HiC_scaffold_5,86421000,86422000,1,HiC_scaffold_5:86421945,east_cent
HiC_scaffold_5,88817000,88818000,1,HiC_scaffold_5:88817534,east_cent
HiC_scaffold_5,92714000,92715000,1,HiC_scaffold_5:92714048,east_cent
