scaffold,start,end,pair,direction,loci
HiC_scaffold_6,48421000,48422000,hueti_davidi,1,HiC_scaffold_6:48421185
HiC_scaffold_6,48423000,48424000,hueti_davidi,1,HiC_scaffold_6:48423508
HiC_scaffold_6,48424000,48425000,hueti_davidi,1,HiC_scaffold_6:48424463
HiC_scaffold_6,48425000,48426000,hueti_davidi,1,HiC_scaffold_6:48425876
HiC_scaffold_6,48426000,48427000,hueti_davidi,1,HiC_scaffold_6:48426066
HiC_scaffold_6,48436000,48437000,hueti_davidi,1,HiC_scaffold_6:48436587
HiC_scaffold_6,48436000,48437000,hueti_davidi,1,HiC_scaffold_6:48436642
HiC_scaffold_6,48438000,48439000,hueti_davidi,1,HiC_scaffold_6:48438296
HiC_scaffold_6,48445000,48446000,hueti_davidi,1,HiC_scaffold_6:48445719
HiC_scaffold_6,48445000,48446000,hueti_davidi,1,HiC_scaffold_6:48445884
HiC_scaffold_6,48446000,48447000,hueti_davidi,1,HiC_scaffold_6:48446004
HiC_scaffold_6,48446000,48447000,hueti_davidi,1,HiC_scaffold_6:48446381
HiC_scaffold_6,48446000,48447000,hueti_davidi,1,HiC_scaffold_6:48446615
HiC_scaffold_6,48446000,48447000,hueti_davidi,1,HiC_scaffold_6:48446985
HiC_scaffold_6,48447000,48448000,hueti_davidi,1,HiC_scaffold_6:48447070
HiC_scaffold_6,48518000,48519000,hueti_davidi,1,HiC_scaffold_6:48518875
HiC_scaffold_6,48530000,48531000,hueti_davidi,1,HiC_scaffold_6:48530720
HiC_scaffold_6,48896000,48897000,hueti_davidi,1,HiC_scaffold_6:48896709
HiC_scaffold_6,48897000,48898000,hueti_davidi,1,HiC_scaffold_6:48897357
HiC_scaffold_6,49212000,49213000,hueti_davidi,2,HiC_scaffold_6:49212769
HiC_scaffold_6,49223000,49224000,hueti_davidi,2,HiC_scaffold_6:49223118
HiC_scaffold_6,50993000,50994000,hueti_davidi,1,HiC_scaffold_6:50993018
HiC_scaffold_6,51671000,51672000,hueti_davidi,1,HiC_scaffold_6:51671027
HiC_scaffold_6,51788000,51789000,hueti_davidi,2,HiC_scaffold_6:51788856
HiC_scaffold_6,51788000,51789000,hueti_davidi,2,HiC_scaffold_6:51788861
HiC_scaffold_6,51793000,51794000,hueti_davidi,2,HiC_scaffold_6:51793586
HiC_scaffold_6,51796000,51797000,hueti_davidi,2,HiC_scaffold_6:51796917
HiC_scaffold_6,51798000,51799000,hueti_davidi,2,HiC_scaffold_6:51798098
HiC_scaffold_6,51800000,51801000,hueti_davidi,2,HiC_scaffold_6:51800757
HiC_scaffold_6,51803000,51804000,hueti_davidi,2,HiC_scaffold_6:51803371
HiC_scaffold_6,51804000,51805000,hueti_davidi,2,HiC_scaffold_6:51804276
HiC_scaffold_6,51806000,51807000,hueti_davidi,2,HiC_scaffold_6:51806858
HiC_scaffold_6,51808000,51809000,hueti_davidi,2,HiC_scaffold_6:51808531
HiC_scaffold_6,51809000,51810000,hueti_davidi,2,HiC_scaffold_6:51809591
HiC_scaffold_6,51813000,51814000,hueti_davidi,2,HiC_scaffold_6:51813548
HiC_scaffold_6,51813000,51814000,hueti_davidi,2,HiC_scaffold_6:51813563
HiC_scaffold_6,51813000,51814000,hueti_davidi,2,HiC_scaffold_6:51813852
HiC_scaffold_6,51813000,51814000,hueti_davidi,2,HiC_scaffold_6:51813854
HiC_scaffold_6,51846000,51847000,hueti_davidi,2,HiC_scaffold_6:51846162
HiC_scaffold_6,51846000,51847000,hueti_davidi,2,HiC_scaffold_6:51846173
HiC_scaffold_6,51847000,51848000,hueti_davidi,2,HiC_scaffold_6:51847232
HiC_scaffold_6,51848000,51849000,hueti_davidi,2,HiC_scaffold_6:51848697
HiC_scaffold_6,51860000,51861000,hueti_davidi,2,HiC_scaffold_6:51860397
HiC_scaffold_6,51874000,51875000,hueti_davidi,1,HiC_scaffold_6:51874711
HiC_scaffold_6,51887000,51888000,hueti_davidi,1,HiC_scaffold_6:51887794
HiC_scaffold_6,51903000,51904000,hueti_davidi,1,HiC_scaffold_6:51903812
HiC_scaffold_6,51934000,51935000,hueti_davidi,1,HiC_scaffold_6:51934087
HiC_scaffold_6,51934000,51935000,hueti_davidi,1,HiC_scaffold_6:51934312
HiC_scaffold_6,51944000,51945000,hueti_davidi,2,HiC_scaffold_6:51944605
HiC_scaffold_6,52006000,52007000,hueti_davidi,1,HiC_scaffold_6:52006974
HiC_scaffold_6,52008000,52009000,hueti_davidi,1,HiC_scaffold_6:52008405
HiC_scaffold_6,52010000,52011000,hueti_davidi,2,HiC_scaffold_6:52010061
HiC_scaffold_6,52095000,52096000,hueti_davidi,2,HiC_scaffold_6:52095151
HiC_scaffold_6,55201000,55202000,hueti_davidi,1,HiC_scaffold_6:55201543
HiC_scaffold_6,56623000,56624000,hueti_davidi,1,HiC_scaffold_6:56623854
HiC_scaffold_6,56719000,56720000,hueti_davidi,1,HiC_scaffold_6:56719365
HiC_scaffold_6,60233000,60234000,hueti_davidi,2,HiC_scaffold_6:60233205
HiC_scaffold_6,60273000,60274000,hueti_davidi,2,HiC_scaffold_6:60273283
HiC_scaffold_6,60680000,60681000,hueti_davidi,1,HiC_scaffold_6:60680410
HiC_scaffold_6,60680000,60681000,hueti_davidi,1,HiC_scaffold_6:60680517
HiC_scaffold_6,60681000,60682000,hueti_davidi,1,HiC_scaffold_6:60681286
HiC_scaffold_6,60681000,60682000,hueti_davidi,1,HiC_scaffold_6:60681288
HiC_scaffold_6,60681000,60682000,hueti_davidi,1,HiC_scaffold_6:60681401
HiC_scaffold_6,60918000,60919000,hueti_davidi,1,HiC_scaffold_6:60918544
HiC_scaffold_6,60931000,60932000,hueti_davidi,1,HiC_scaffold_6:60931452
HiC_scaffold_6,61235000,61236000,hueti_davidi,1,HiC_scaffold_6:61235711
HiC_scaffold_6,61268000,61269000,hueti_davidi,2,HiC_scaffold_6:61268099
HiC_scaffold_6,61347000,61348000,hueti_davidi,2,HiC_scaffold_6:61347984
HiC_scaffold_6,61429000,61430000,hueti_davidi,2,HiC_scaffold_6:61429758
HiC_scaffold_6,61435000,61436000,hueti_davidi,2,HiC_scaffold_6:61435631
HiC_scaffold_6,61481000,61482000,hueti_davidi,2,HiC_scaffold_6:61481450
HiC_scaffold_6,61482000,61483000,hueti_davidi,2,HiC_scaffold_6:61482846
HiC_scaffold_6,62508000,62509000,hueti_davidi,2,HiC_scaffold_6:62508385
HiC_scaffold_6,62510000,62511000,hueti_davidi,1,HiC_scaffold_6:62510154
HiC_scaffold_6,62510000,62511000,hueti_davidi,1,HiC_scaffold_6:62510637
HiC_scaffold_6,62514000,62515000,hueti_davidi,1,HiC_scaffold_6:62514018
HiC_scaffold_6,62514000,62515000,hueti_davidi,1,HiC_scaffold_6:62514888
HiC_scaffold_6,63218000,63219000,hueti_davidi,1,HiC_scaffold_6:63218700
HiC_scaffold_6,71957000,71958000,hueti_davidi,1,HiC_scaffold_6:71957471
HiC_scaffold_6,71963000,71964000,hueti_davidi,1,HiC_scaffold_6:71963463
HiC_scaffold_6,71963000,71964000,hueti_davidi,1,HiC_scaffold_6:71963578
HiC_scaffold_6,71963000,71964000,hueti_davidi,1,HiC_scaffold_6:71963721
HiC_scaffold_6,72146000,72147000,hueti_davidi,1,HiC_scaffold_6:72146918
HiC_scaffold_6,72146000,72147000,hueti_davidi,1,HiC_scaffold_6:72146955
HiC_scaffold_6,72147000,72148000,hueti_davidi,1,HiC_scaffold_6:72147871
HiC_scaffold_6,72147000,72148000,hueti_davidi,1,HiC_scaffold_6:72147891
HiC_scaffold_6,72147000,72148000,hueti_davidi,1,HiC_scaffold_6:72147918
HiC_scaffold_6,72147000,72148000,hueti_davidi,1,HiC_scaffold_6:72147981
HiC_scaffold_6,76574000,76575000,hueti_davidi,1,HiC_scaffold_6:76574755
HiC_scaffold_6,77354000,77355000,hueti_davidi,2,HiC_scaffold_6:77354958
HiC_scaffold_6,77355000,77356000,hueti_davidi,2,HiC_scaffold_6:77355078
HiC_scaffold_6,77397000,77398000,hueti_davidi,1,HiC_scaffold_6:77397193
HiC_scaffold_6,77776000,77777000,hueti_davidi,1,HiC_scaffold_6:77776591
HiC_scaffold_6,77981000,77982000,hueti_davidi,1,HiC_scaffold_6:77981781
HiC_scaffold_6,78362000,78363000,hueti_davidi,1,HiC_scaffold_6:78362189
HiC_scaffold_6,87015000,87016000,hueti_davidi,2,HiC_scaffold_6:87015345
HiC_scaffold_6,87015000,87016000,hueti_davidi,2,HiC_scaffold_6:87015868
HiC_scaffold_6,87017000,87018000,hueti_davidi,2,HiC_scaffold_6:87017694
HiC_scaffold_6,87089000,87090000,hueti_davidi,2,HiC_scaffold_6:87089376
HiC_scaffold_6,87596000,87597000,hueti_davidi,2,HiC_scaffold_6:87596417
HiC_scaffold_6,89650000,89651000,hueti_davidi,1,HiC_scaffold_6:89650687
HiC_scaffold_6,91105000,91106000,hueti_davidi,2,HiC_scaffold_6:91105509
HiC_scaffold_6,91150000,91151000,hueti_davidi,2,HiC_scaffold_6:91150250
HiC_scaffold_6,91151000,91152000,hueti_davidi,2,HiC_scaffold_6:91151846
HiC_scaffold_6,93105000,93106000,hueti_davidi,2,HiC_scaffold_6:93105104
HiC_scaffold_6,93896000,93897000,hueti_davidi,2,HiC_scaffold_6:93896447
HiC_scaffold_6,94317000,94318000,hueti_davidi,2,HiC_scaffold_6:94317410
HiC_scaffold_6,94422000,94423000,hueti_davidi,1,HiC_scaffold_6:94422714
HiC_scaffold_6,94425000,94426000,hueti_davidi,1,HiC_scaffold_6:94425997
HiC_scaffold_6,94510000,94511000,hueti_davidi,1,HiC_scaffold_6:94510509
HiC_scaffold_6,94676000,94677000,hueti_davidi,1,HiC_scaffold_6:94676134
HiC_scaffold_6,94676000,94677000,hueti_davidi,1,HiC_scaffold_6:94676148
HiC_scaffold_6,94677000,94678000,hueti_davidi,1,HiC_scaffold_6:94677482
HiC_scaffold_6,94678000,94679000,hueti_davidi,1,HiC_scaffold_6:94678405
HiC_scaffold_6,94682000,94683000,hueti_davidi,2,HiC_scaffold_6:94682484
HiC_scaffold_6,94777000,94778000,hueti_davidi,1,HiC_scaffold_6:94777402
HiC_scaffold_6,95033000,95034000,hueti_davidi,1,HiC_scaffold_6:95033566
HiC_scaffold_6,95033000,95034000,hueti_davidi,1,HiC_scaffold_6:95033569
HiC_scaffold_6,95314000,95315000,hueti_davidi,2,HiC_scaffold_6:95314779
HiC_scaffold_6,95666000,95667000,hueti_davidi,2,HiC_scaffold_6:95666589
HiC_scaffold_6,95781000,95782000,hueti_davidi,2,HiC_scaffold_6:95781515
HiC_scaffold_6,95961000,95962000,hueti_davidi,2,HiC_scaffold_6:95961051
HiC_scaffold_6,95962000,95963000,hueti_davidi,2,HiC_scaffold_6:95962987
HiC_scaffold_6,96046000,96047000,hueti_davidi,2,HiC_scaffold_6:96046794
HiC_scaffold_6,96051000,96052000,hueti_davidi,2,HiC_scaffold_6:96051700
HiC_scaffold_6,96051000,96052000,hueti_davidi,2,HiC_scaffold_6:96051815
HiC_scaffold_6,96074000,96075000,hueti_davidi,2,HiC_scaffold_6:96074745
HiC_scaffold_6,96089000,96090000,hueti_davidi,2,HiC_scaffold_6:96089575
HiC_scaffold_6,96093000,96094000,hueti_davidi,2,HiC_scaffold_6:96093230
HiC_scaffold_6,96093000,96094000,hueti_davidi,2,HiC_scaffold_6:96093602
HiC_scaffold_6,96093000,96094000,hueti_davidi,2,HiC_scaffold_6:96093876
HiC_scaffold_6,96095000,96096000,hueti_davidi,2,HiC_scaffold_6:96095089
HiC_scaffold_6,101567000,101568000,hueti_davidi,2,HiC_scaffold_6:101567641
HiC_scaffold_7,962000,963000,hueti_davidi,2,HiC_scaffold_7:962286
HiC_scaffold_7,970000,971000,hueti_davidi,2,HiC_scaffold_7:970045
HiC_scaffold_7,1072000,1073000,hueti_davidi,2,HiC_scaffold_7:1072114
HiC_scaffold_7,1120000,1121000,hueti_davidi,2,HiC_scaffold_7:1120882
HiC_scaffold_7,1120000,1121000,hueti_davidi,2,HiC_scaffold_7:1120989
HiC_scaffold_7,1123000,1124000,hueti_davidi,2,HiC_scaffold_7:1123947
HiC_scaffold_7,1125000,1126000,hueti_davidi,2,HiC_scaffold_7:1125438
HiC_scaffold_7,1160000,1161000,hueti_davidi,2,HiC_scaffold_7:1160240
HiC_scaffold_7,1164000,1165000,hueti_davidi,2,HiC_scaffold_7:1164570
HiC_scaffold_7,1164000,1165000,hueti_davidi,2,HiC_scaffold_7:1164608
HiC_scaffold_7,1167000,1168000,hueti_davidi,2,HiC_scaffold_7:1167677
HiC_scaffold_7,1266000,1267000,hueti_davidi,2,HiC_scaffold_7:1266372
HiC_scaffold_7,1305000,1306000,hueti_davidi,2,HiC_scaffold_7:1305381
HiC_scaffold_7,1319000,1320000,hueti_davidi,2,HiC_scaffold_7:1319336
HiC_scaffold_7,1340000,1341000,hueti_davidi,2,HiC_scaffold_7:1340687
HiC_scaffold_7,1341000,1342000,hueti_davidi,2,HiC_scaffold_7:1341127
HiC_scaffold_7,1346000,1347000,hueti_davidi,2,HiC_scaffold_7:1346461
HiC_scaffold_7,1348000,1349000,hueti_davidi,2,HiC_scaffold_7:1348322
HiC_scaffold_7,1348000,1349000,hueti_davidi,2,HiC_scaffold_7:1348619
HiC_scaffold_7,1349000,1350000,hueti_davidi,2,HiC_scaffold_7:1349887
HiC_scaffold_7,1362000,1363000,hueti_davidi,2,HiC_scaffold_7:1362317
HiC_scaffold_7,1365000,1366000,hueti_davidi,2,HiC_scaffold_7:1365511
HiC_scaffold_7,1367000,1368000,hueti_davidi,2,HiC_scaffold_7:1367070
HiC_scaffold_7,1368000,1369000,hueti_davidi,2,HiC_scaffold_7:1368994
HiC_scaffold_7,1369000,1370000,hueti_davidi,2,HiC_scaffold_7:1369053
HiC_scaffold_7,1369000,1370000,hueti_davidi,2,HiC_scaffold_7:1369356
HiC_scaffold_7,1642000,1643000,hueti_davidi,2,HiC_scaffold_7:1642668
HiC_scaffold_7,1642000,1643000,hueti_davidi,2,HiC_scaffold_7:1642772
HiC_scaffold_7,1642000,1643000,hueti_davidi,2,HiC_scaffold_7:1642989
HiC_scaffold_7,1645000,1646000,hueti_davidi,2,HiC_scaffold_7:1645131
HiC_scaffold_7,1649000,1650000,hueti_davidi,2,HiC_scaffold_7:1649007
HiC_scaffold_8,933000,934000,hueti_davidi,2,HiC_scaffold_8:933080
HiC_scaffold_8,940000,941000,hueti_davidi,2,HiC_scaffold_8:940009
HiC_scaffold_8,980000,981000,hueti_davidi,2,HiC_scaffold_8:980019
HiC_scaffold_8,11913000,11914000,hueti_davidi,2,HiC_scaffold_8:11913438
HiC_scaffold_8,11915000,11916000,hueti_davidi,2,HiC_scaffold_8:11915206
HiC_scaffold_8,11917000,11918000,hueti_davidi,2,HiC_scaffold_8:11917999
HiC_scaffold_9,83000,84000,hueti_davidi,2,HiC_scaffold_9:83433
HiC_scaffold_9,338000,339000,hueti_davidi,2,HiC_scaffold_9:338405
HiC_scaffold_9,399000,4.00E+05,hueti_davidi,2,HiC_scaffold_9:399627
HiC_scaffold_9,618000,619000,hueti_davidi,2,HiC_scaffold_9:618747
HiC_scaffold_9,623000,624000,hueti_davidi,2,HiC_scaffold_9:623369
HiC_scaffold_9,623000,624000,hueti_davidi,2,HiC_scaffold_9:623390
HiC_scaffold_10,1332000,1333000,hueti_davidi,2,HiC_scaffold_10:1332423
HiC_scaffold_10,1374000,1375000,hueti_davidi,2,HiC_scaffold_10:1374310
HiC_scaffold_10,1395000,1396000,hueti_davidi,2,HiC_scaffold_10:1395438
HiC_scaffold_10,1396000,1397000,hueti_davidi,2,HiC_scaffold_10:1396903
HiC_scaffold_11,4861000,4862000,hueti_davidi,2,HiC_scaffold_11:4861698
HiC_scaffold_11,13225000,13226000,hueti_davidi,2,HiC_scaffold_11:13225984
HiC_scaffold_12,11360000,11361000,hueti_davidi,1,HiC_scaffold_12:11360597
HiC_scaffold_12,14073000,14074000,hueti_davidi,2,HiC_scaffold_12:14073973
HiC_scaffold_13,4488000,4489000,hueti_davidi,2,HiC_scaffold_13:4488974
HiC_scaffold_13,4489000,4490000,hueti_davidi,2,HiC_scaffold_13:4489420
HiC_scaffold_13,4496000,4497000,hueti_davidi,2,HiC_scaffold_13:4496173
HiC_scaffold_14,10262000,10263000,hueti_davidi,1,HiC_scaffold_14:10262524
HiC_scaffold_14,10265000,10266000,hueti_davidi,1,HiC_scaffold_14:10265292
HiC_scaffold_14,10322000,10323000,hueti_davidi,2,HiC_scaffold_14:10322536
HiC_scaffold_14,10346000,10347000,hueti_davidi,2,HiC_scaffold_14:10346483
HiC_scaffold_14,10347000,10348000,hueti_davidi,2,HiC_scaffold_14:10347550
HiC_scaffold_14,10351000,10352000,hueti_davidi,2,HiC_scaffold_14:10351250
HiC_scaffold_14,10351000,10352000,hueti_davidi,2,HiC_scaffold_14:10351263
HiC_scaffold_14,10353000,10354000,hueti_davidi,2,HiC_scaffold_14:10353331
HiC_scaffold_14,10353000,10354000,hueti_davidi,2,HiC_scaffold_14:10353667
HiC_scaffold_14,10357000,10358000,hueti_davidi,2,HiC_scaffold_14:10357913
HiC_scaffold_14,10402000,10403000,hueti_davidi,2,HiC_scaffold_14:10402698
HiC_scaffold_14,10402000,10403000,hueti_davidi,2,HiC_scaffold_14:10402957
HiC_scaffold_14,10403000,10404000,hueti_davidi,2,HiC_scaffold_14:10403021
HiC_scaffold_14,10413000,10414000,hueti_davidi,2,HiC_scaffold_14:10413017
HiC_scaffold_14,10415000,10416000,hueti_davidi,2,HiC_scaffold_14:10415395
HiC_scaffold_14,10419000,10420000,hueti_davidi,2,HiC_scaffold_14:10419859
HiC_scaffold_15,20000,21000,hueti_davidi,2,HiC_scaffold_15:20148
HiC_scaffold_15,63000,64000,hueti_davidi,2,HiC_scaffold_15:63714
HiC_scaffold_15,63000,64000,hueti_davidi,2,HiC_scaffold_15:63790
HiC_scaffold_15,64000,65000,hueti_davidi,2,HiC_scaffold_15:64355
HiC_scaffold_15,64000,65000,hueti_davidi,2,HiC_scaffold_15:64571
HiC_scaffold_16,931000,932000,hueti_davidi,2,HiC_scaffold_16:931046
HiC_scaffold_16,980000,981000,hueti_davidi,2,HiC_scaffold_16:980101
HiC_scaffold_16,984000,985000,hueti_davidi,2,HiC_scaffold_16:984307
HiC_scaffold_16,989000,990000,hueti_davidi,2,HiC_scaffold_16:989301
HiC_scaffold_16,994000,995000,hueti_davidi,2,HiC_scaffold_16:994953
HiC_scaffold_16,1358000,1359000,hueti_davidi,2,HiC_scaffold_16:1358368
HiC_scaffold_16,15003000,15004000,hueti_davidi,1,HiC_scaffold_16:15003453
HiC_scaffold_17,16492000,16493000,hueti_davidi,2,HiC_scaffold_17:16492941
HiC_scaffold_19,9717000,9718000,hueti_davidi,2,HiC_scaffold_19:9717680
HiC_scaffold_19,29651000,29652000,hueti_davidi,2,HiC_scaffold_19:29651256
HiC_scaffold_19,29653000,29654000,hueti_davidi,2,HiC_scaffold_19:29653346
HiC_scaffold_19,29654000,29655000,hueti_davidi,2,HiC_scaffold_19:29654719
HiC_scaffold_19,29655000,29656000,hueti_davidi,2,HiC_scaffold_19:29655804
HiC_scaffold_19,29658000,29659000,hueti_davidi,2,HiC_scaffold_19:29658642
HiC_scaffold_19,29660000,29661000,hueti_davidi,2,HiC_scaffold_19:29660387
HiC_scaffold_19,29664000,29665000,hueti_davidi,2,HiC_scaffold_19:29664688
HiC_scaffold_19,30374000,30375000,hueti_davidi,1,HiC_scaffold_19:30374399
HiC_scaffold_19,30376000,30377000,hueti_davidi,1,HiC_scaffold_19:30376286
HiC_scaffold_19,30376000,30377000,hueti_davidi,1,HiC_scaffold_19:30376610
HiC_scaffold_19,30395000,30396000,hueti_davidi,1,HiC_scaffold_19:30395147
HiC_scaffold_19,36496000,36497000,hueti_davidi,1,HiC_scaffold_19:36496012
HiC_scaffold_19,36798000,36799000,hueti_davidi,1,HiC_scaffold_19:36798258
HiC_scaffold_19,40075000,40076000,hueti_davidi,1,HiC_scaffold_19:40075339
HiC_scaffold_19,40075000,40076000,hueti_davidi,1,HiC_scaffold_19:40075403
HiC_scaffold_19,40079000,40080000,hueti_davidi,1,HiC_scaffold_19:40079797
HiC_scaffold_19,40079000,40080000,hueti_davidi,1,HiC_scaffold_19:40079835
HiC_scaffold_19,40079000,40080000,hueti_davidi,1,HiC_scaffold_19:40079985
HiC_scaffold_19,40079000,40080000,hueti_davidi,1,HiC_scaffold_19:40079987
HiC_scaffold_19,40082000,40083000,hueti_davidi,1,HiC_scaffold_19:40082837
HiC_scaffold_19,40084000,40085000,hueti_davidi,1,HiC_scaffold_19:40084351
HiC_scaffold_19,40086000,40087000,hueti_davidi,1,HiC_scaffold_19:40086555
HiC_scaffold_19,40089000,40090000,hueti_davidi,1,HiC_scaffold_19:40089060
HiC_scaffold_19,40092000,40093000,hueti_davidi,1,HiC_scaffold_19:40092232
HiC_scaffold_19,40092000,40093000,hueti_davidi,1,HiC_scaffold_19:40092534
HiC_scaffold_19,40092000,40093000,hueti_davidi,1,HiC_scaffold_19:40092618
HiC_scaffold_19,40092000,40093000,hueti_davidi,1,HiC_scaffold_19:40092804
HiC_scaffold_19,40095000,40096000,hueti_davidi,1,HiC_scaffold_19:40095421
HiC_scaffold_19,40098000,40099000,hueti_davidi,1,HiC_scaffold_19:40098607
HiC_scaffold_19,40098000,40099000,hueti_davidi,1,HiC_scaffold_19:40098813
HiC_scaffold_19,40942000,40943000,hueti_davidi,1,HiC_scaffold_19:40942654
HiC_scaffold_19,42140000,42141000,hueti_davidi,2,HiC_scaffold_19:42140743
HiC_scaffold_19,42324000,42325000,hueti_davidi,1,HiC_scaffold_19:42324350
HiC_scaffold_19,42434000,42435000,hueti_davidi,1,HiC_scaffold_19:42434954
HiC_scaffold_19,42731000,42732000,hueti_davidi,1,HiC_scaffold_19:42731264
HiC_scaffold_19,43485000,43486000,hueti_davidi,1,HiC_scaffold_19:43485529
HiC_scaffold_19,44587000,44588000,hueti_davidi,1,HiC_scaffold_19:44587127
HiC_scaffold_19,44587000,44588000,hueti_davidi,1,HiC_scaffold_19:44587129
HiC_scaffold_19,44587000,44588000,hueti_davidi,1,HiC_scaffold_19:44587143
HiC_scaffold_19,44587000,44588000,hueti_davidi,1,HiC_scaffold_19:44587514
HiC_scaffold_19,44595000,44596000,hueti_davidi,1,HiC_scaffold_19:44595022
HiC_scaffold_19,44622000,44623000,hueti_davidi,2,HiC_scaffold_19:44622883
HiC_scaffold_19,44793000,44794000,hueti_davidi,1,HiC_scaffold_19:44793457
HiC_scaffold_19,45345000,45346000,hueti_davidi,1,HiC_scaffold_19:45345868
HiC_scaffold_19,45350000,45351000,hueti_davidi,1,HiC_scaffold_19:45350901
HiC_scaffold_19,45464000,45465000,hueti_davidi,2,HiC_scaffold_19:45464880
HiC_scaffold_19,45567000,45568000,hueti_davidi,1,HiC_scaffold_19:45567342
HiC_scaffold_19,45567000,45568000,hueti_davidi,1,HiC_scaffold_19:45567462
HiC_scaffold_19,45567000,45568000,hueti_davidi,1,HiC_scaffold_19:45567667
HiC_scaffold_19,45617000,45618000,hueti_davidi,1,HiC_scaffold_19:45617714
HiC_scaffold_19,45627000,45628000,hueti_davidi,1,HiC_scaffold_19:45627128
HiC_scaffold_19,47636000,47637000,hueti_davidi,1,HiC_scaffold_19:47636234
HiC_scaffold_19,47636000,47637000,hueti_davidi,1,HiC_scaffold_19:47636623
HiC_scaffold_19,47638000,47639000,hueti_davidi,1,HiC_scaffold_19:47638832
HiC_scaffold_19,47639000,47640000,hueti_davidi,1,HiC_scaffold_19:47639825
HiC_scaffold_19,47651000,47652000,hueti_davidi,1,HiC_scaffold_19:47651615
HiC_scaffold_19,47655000,47656000,hueti_davidi,1,HiC_scaffold_19:47655300
HiC_scaffold_19,47675000,47676000,hueti_davidi,1,HiC_scaffold_19:47675995
HiC_scaffold_19,47711000,47712000,hueti_davidi,2,HiC_scaffold_19:47711414
HiC_scaffold_19,47719000,47720000,hueti_davidi,2,HiC_scaffold_19:47719153
HiC_scaffold_19,47737000,47738000,hueti_davidi,1,HiC_scaffold_19:47737084
HiC_scaffold_19,47737000,47738000,hueti_davidi,1,HiC_scaffold_19:47737089
HiC_scaffold_19,47737000,47738000,hueti_davidi,1,HiC_scaffold_19:47737103
HiC_scaffold_19,47737000,47738000,hueti_davidi,1,HiC_scaffold_19:47737114
HiC_scaffold_19,47737000,47738000,hueti_davidi,1,HiC_scaffold_19:47737119
HiC_scaffold_19,47737000,47738000,hueti_davidi,1,HiC_scaffold_19:47737823
HiC_scaffold_19,50050000,50051000,hueti_davidi,1,HiC_scaffold_19:50050207
HiC_scaffold_19,50205000,50206000,hueti_davidi,2,HiC_scaffold_19:50205409
HiC_scaffold_19,50227000,50228000,hueti_davidi,2,HiC_scaffold_19:50227949
HiC_scaffold_19,50227000,50228000,hueti_davidi,2,HiC_scaffold_19:50227951
HiC_scaffold_19,52296000,52297000,hueti_davidi,2,HiC_scaffold_19:52296869
HiC_scaffold_19,52297000,52298000,hueti_davidi,2,HiC_scaffold_19:52297010
HiC_scaffold_19,52297000,52298000,hueti_davidi,2,HiC_scaffold_19:52297019
HiC_scaffold_19,54283000,54284000,hueti_davidi,2,HiC_scaffold_19:54283858
HiC_scaffold_19,55506000,55507000,hueti_davidi,1,HiC_scaffold_19:55506689
HiC_scaffold_20,3767000,3768000,hueti_davidi,1,HiC_scaffold_20:3767835
HiC_scaffold_20,3769000,3770000,hueti_davidi,1,HiC_scaffold_20:3769164
HiC_scaffold_20,3797000,3798000,hueti_davidi,1,HiC_scaffold_20:3797638
HiC_scaffold_20,3798000,3799000,hueti_davidi,1,HiC_scaffold_20:3798445
HiC_scaffold_20,3800000,3801000,hueti_davidi,1,HiC_scaffold_20:3800625
HiC_scaffold_20,3800000,3801000,hueti_davidi,1,HiC_scaffold_20:3800695
HiC_scaffold_20,3805000,3806000,hueti_davidi,1,HiC_scaffold_20:3805822
HiC_scaffold_20,3805000,3806000,hueti_davidi,1,HiC_scaffold_20:3805847
HiC_scaffold_20,3900000,3901000,hueti_davidi,1,HiC_scaffold_20:3900141
HiC_scaffold_20,3900000,3901000,hueti_davidi,1,HiC_scaffold_20:3900151
HiC_scaffold_21,5962000,5963000,hueti_davidi,2,HiC_scaffold_21:5962867
HiC_scaffold_21,11369000,11370000,hueti_davidi,1,HiC_scaffold_21:11369006
HiC_scaffold_21,14401000,14402000,hueti_davidi,1,HiC_scaffold_21:14401328
HiC_scaffold_21,16165000,16166000,hueti_davidi,2,HiC_scaffold_21:16165585
HiC_scaffold_21,16318000,16319000,hueti_davidi,2,HiC_scaffold_21:16318806
HiC_scaffold_21,16451000,16452000,hueti_davidi,2,HiC_scaffold_21:16451874
HiC_scaffold_21,16451000,16452000,hueti_davidi,2,HiC_scaffold_21:16451902
HiC_scaffold_21,16451000,16452000,hueti_davidi,2,HiC_scaffold_21:16451903
HiC_scaffold_21,16452000,16453000,hueti_davidi,2,HiC_scaffold_21:16452012
HiC_scaffold_21,16485000,16486000,hueti_davidi,1,HiC_scaffold_21:16485999
HiC_scaffold_21,16493000,16494000,hueti_davidi,2,HiC_scaffold_21:16493342
HiC_scaffold_21,16513000,16514000,hueti_davidi,1,HiC_scaffold_21:16513674
HiC_scaffold_21,16516000,16517000,hueti_davidi,1,HiC_scaffold_21:16516940
HiC_scaffold_21,16520000,16521000,hueti_davidi,1,HiC_scaffold_21:16520722
HiC_scaffold_21,16526000,16527000,hueti_davidi,1,HiC_scaffold_21:16526544
HiC_scaffold_21,16536000,16537000,hueti_davidi,1,HiC_scaffold_21:16536269
HiC_scaffold_21,16558000,16559000,hueti_davidi,1,HiC_scaffold_21:16558694
